FluorCam7 Kinetics Export File
-----------------------------------
[us]	[°C]	AXA4.2	AXA4.1	AA3.1	AA5.2	AA5.1	AA7.1	AA7.3	AA7.2	AA1.1	AA5.3	AA1.2	AXA2.1	AA1.3	AA4.1	AXA5.1	AXA2.3	AA2.1	AA4.2	AA3.3	AA6.1	AXA3.1	AA3.2	AXA4.3	AXA1.1	AA2.2	AXA1.2	AXA3.2	AXA5.2	AA6.3	AA4.3	AA2.3	AXA1.3	AXA3.3	AXA5.3	AXA6.1	AXA6.2	AXA6.3	AXA7.1	AXA7.2	AXA7.3
150140000	35.68	171.200	172.400	148.967	270.802	158.958	165.063	267.291	175.321	230.443	256.120	210.907	194.161	309.197	302.957	219.629	193.748	350.853	255.308	307.462	241.802	275.009	297.444	189.918	264.103	336.863	295.368	283.188	200.126	256.302	235.807	224.947	213.446	432.855	220.473	224.699	212.947	218.376	189.958	197.697	191.691
150180000	35.68	169.663	166.565	151.433	270.664	149.125	154.228	270.085	185.436	231.383	264.179	204.380	201.194	322.701	308.769	213.371	190.650	356.621	257.214	311.530	244.388	276.333	293.444	192.255	260.667	341.231	292.889	279.786	188.233	254.397	229.070	223.272	209.376	435.718	229.375	230.832	203.566	210.972	184.095	197.872	197.882
180020000	35.94	180.905	162.400	154.867	274.940	158.917	159.608	276.795	175.885	231.478	257.701	212.472	202.570	317.120	305.658	212.457	188.816	349.948	249.598	313.077	242.069	265.923	289.453	180.378	267.128	344.376	299.641	284.761	194.816	257.060	233.114	224.140	207.010	432.718	217.964	220.628	214.504	224.220	187.347	198.615	195.609
180060000	35.94	171.432	167.976	155.983	269.819	159.604	154.443	269.462	167.679	222.930	257.564	214.093	196.882	313.906	308.094	212.043	191.010	348.319	255.291	314.718	238.121	276.273	291.906	188.592	262.068	342.983	295.359	289.111	191.670	256.103	234.570	224.860	216.782	431.479	223.009	225.283	210.053	211.817	192.463	191.312	191.845
180100000	35.94	165.463	163.024	150.250	270.612	158.792	159.962	270.906	173.115	234.322	256.419	211.259	204.226	315.530	302.581	212.586	189.398	351.371	256.162	304.718	239.733	270.385	288.385	183.776	277.462	345.299	298.872	285.795	192.718	253.828	226.211	227.474	210.594	431.427	215.312	228.327	214.168	214.798	191.653	193.468	190.127
180140000	35.94	172.758	167.812	156.233	268.509	164.479	155.367	274.410	171.859	236.183	255.026	211.361	197.849	320.573	319.607	216.681	194.252	359.388	263.282	308.718	238.966	280.983	297.479	184.776	273.410	350.205	299.752	284.256	189.369	261.871	238.939	231.202	213.238	432.256	228.330	233.018	209.027	223.716	191.916	196.422	193.927
180180000	35.94	165.211	173.776	157.633	269.879	162.708	161.494	260.752	172.705	230.557	252.795	209.657	201.968	316.342	307.231	214.802	198.874	351.379	255.496	304.915	235.233	272.530	296.615	185.204	263.017	344.727	305.248	287.504	194.447	260.629	234.035	230.553	205.545	440.615	223.152	224.363	219.416	216.954	188.579	197.321	194.755
210020000	36.20	182.379	164.776	159.050	271.483	153.875	151.203	271.983	175.308	233.452	260.462	211.806	197.366	312.000	305.393	210.388	200.039	353.879	261.359	306.615	239.216	274.607	287.709	189.663	267.855	346.205	310.060	287.906	186.184	259.647	229.702	225.026	210.713	437.504	225.670	227.478	211.398	215.450	185.495	196.101	192.518
210060000	36.20	167.116	166.094	149.383	268.086	161.271	154.076	268.735	164.564	223.739	256.197	210.250	199.011	312.154	308.154	213.448	190.563	345.888	253.675	321.547	234.310	271.769	289.239	189.633	268.111	343.838	299.419	277.667	189.689	253.914	233.211	229.114	200.703	436.162	224.098	221.681	208.230	217.789	187.537	193.963	200.782
210100000	36.20	171.484	167.918	149.050	270.112	172.854	151.772	267.923	177.256	235.852	250.179	212.528	194.688	317.684	308.803	207.586	196.010	354.405	258.299	308.727	239.155	277.419	291.162	184.469	266.162	347.453	304.658	283.863	193.583	256.879	236.904	226.939	204.000	435.342	220.286	229.796	213.885	217.532	185.695	197.917	194.173
210140000	36.20	169.295	163.976	145.150	268.293	160.312	156.329	267.949	179.590	231.470	253.453	210.815	203.935	312.923	307.034	217.345	191.893	355.552	257.632	307.675	239.879	278.179	291.709	189.235	269.325	344.265	298.675	289.692	191.175	256.517	236.711	226.368	210.366	439.462	221.661	232.973	217.903	223.284	192.253	203.532	193.864
210180000	36.20	167.284	168.600	158.717	268.491	157.792	160.291	275.051	169.808	234.513	258.846	217.889	201.914	309.923	317.333	212.155	194.019	355.060	259.915	317.308	241.129	276.060	290.658	188.071	278.205	353.085	303.333	283.556	193.874	256.207	225.377	229.807	209.297	430.197	224.866	230.726	218.345	211.156	190.011	200.505	195.618
240020000	36.46	181.537	170.565	145.733	276.836	157.729	152.418	268.915	169.000	234.165	260.752	209.611	200.075	312.701	306.205	211.948	189.845	350.638	258.256	315.009	243.810	273.427	286.974	188.867	271.949	337.974	300.530	283.385	194.631	267.181	232.711	225.140	211.356	438.667	216.027	229.814	212.867	212.954	191.274	198.312	194.455
240060000	36.46	176.084	159.929	147.067	269.871	158.271	161.025	269.641	176.538	231.070	259.547	212.935	196.570	312.701	306.915	207.914	191.311	349.112	260.735	314.385	245.216	276.504	298.615	184.969	274.000	346.410	299.795	286.897	190.913	252.948	224.991	226.553	203.653	430.607	223.830	227.398	212.283	208.844	193.053	190.936	193.055
240100000	36.46	183.053	170.353	155.133	267.957	160.583	161.316	268.949	173.359	234.609	264.556	209.889	206.570	310.932	300.368	211.388	196.126	359.293	257.316	305.060	240.810	273.197	287.188	183.745	271.051	343.829	299.034	282.376	191.786	256.595	229.895	229.825	209.673	434.453	222.500	229.354	224.381	214.807	188.958	200.972	185.936
240140000	36.46	172.326	175.682	155.467	273.733	164.042	157.025	272.923	175.551	234.887	257.368	209.713	200.301	316.402	309.017	213.034	191.049	354.534	257.957	309.077	241.500	275.744	291.009	192.255	273.402	345.043	300.641	289.385	195.757	255.026	231.386	217.553	203.723	438.846	220.750	230.009	215.522	214.009	196.800	198.028	198.600
240180000	36.46	176.232	169.588	151.733	263.138	157.833	155.570	265.983	173.346	229.600	260.718	215.694	206.398	320.393	310.504	214.457	195.126	357.560	261.778	315.641	246.129	278.504	290.068	180.663	277.043	353.940	302.154	290.376	187.883	254.060	236.184	228.298	203.218	439.026	222.759	229.319	216.283	210.862	192.632	199.422	191.818
270020000	36.72	180.200	172.494	159.350	277.655	159.708	157.861	265.556	166.244	229.374	258.812	205.843	201.021	312.795	310.077	212.112	191.854	347.776	263.265	319.573	242.405	271.521	286.222	191.582	272.085	349.530	305.803	285.966	190.000	258.793	227.974	229.860	203.842	446.581	225.188	224.319	216.726	225.761	196.021	199.936	198.918
270060000	36.72	174.547	164.082	151.450	269.457	161.250	158.747	271.120	169.769	227.826	255.453	211.565	203.505	310.462	308.034	212.991	194.621	355.388	262.701	307.487	239.457	267.444	293.205	188.418	270.863	347.735	302.769	281.197	187.184	256.500	228.746	226.202	209.356	429.530	214.000	223.752	219.832	213.064	185.063	198.890	192.073
270100000	36.72	173.326	170.294	150.767	271.017	156.062	150.278	272.316	175.321	229.296	263.273	208.583	201.516	314.991	303.376	207.397	196.000	355.784	261.376	312.983	241.638	275.385	292.350	187.755	270.889	350.727	297.085	279.966	192.854	253.526	235.447	225.860	202.762	435.436	222.652	227.221	218.381	216.385	196.158	192.073	194.000
270140000	36.73	180.042	169.988	145.717	275.957	159.500	158.139	271.043	176.795	230.417	261.573	208.065	201.903	312.000	301.812	206.940	194.175	354.250	264.906	313.624	245.026	272.350	302.085	193.571	267.556	347.017	303.350	286.128	197.718	257.405	231.623	221.158	209.436	441.103	221.768	226.575	219.044	217.541	196.926	196.798	199.000
270180000	36.73	179.747	169.647	159.800	284.457	158.229	163.924	273.906	178.923	237.157	262.197	214.370	202.763	313.966	310.154	214.698	200.291	352.905	263.923	308.590	244.190	269.752	294.581	188.867	272.727	355.368	306.966	286.359	196.456	261.905	241.158	232.772	211.911	435.530	225.143	233.823	211.920	215.028	197.074	206.248	196.182
300020000	36.99	182.032	166.353	160.317	272.664	163.146	162.241	268.752	169.372	231.765	257.915	210.287	206.634	322.538	310.863	215.336	192.058	353.328	265.624	318.650	239.259	276.479	291.573	189.398	276.179	338.462	311.675	281.692	192.971	260.905	231.193	227.895	207.327	431.333	222.054	222.832	221.602	215.578	195.505	197.413	197.400
300060000	36.99	179.811	168.200	158.117	267.414	166.021	162.354	270.034	171.141	222.313	259.991	209.278	198.871	311.342	313.026	210.698	193.981	349.586	261.393	313.692	243.250	268.197	289.556	192.204	275.504	348.829	301.769	282.590	199.437	264.388	234.439	228.368	199.109	434.658	224.661	221.752	218.230	218.761	193.042	197.055	196.491
300100000	36.99	176.600	162.918	156.817	271.103	169.333	158.025	274.094	172.423	222.713	260.521	203.657	202.398	310.615	309.615	209.793	194.165	350.871	263.521	313.410	240.172	279.556	284.376	189.765	279.573	349.658	305.479	289.205	194.398	261.914	235.711	221.430	206.723	438.487	223.839	226.885	219.389	220.578	191.474	196.697	189.318
300140000	36.99	177.421	166.165	158.833	276.879	163.250	156.987	268.786	167.821	227.652	249.863	209.000	197.667	309.821	310.692	211.655	196.039	354.836	268.359	318.017	245.578	275.761	294.615	186.745	274.812	351.393	302.530	287.444	195.301	262.388	236.956	219.886	213.624	444.504	219.750	229.460	222.681	217.752	188.179	199.633	198.218
300180000	36.99	179.937	164.318	157.683	275.621	163.583	161.468	269.273	178.705	228.696	256.957	209.731	205.280	308.641	317.701	210.216	200.621	351.828	265.727	312.803	242.733	286.376	297.803	183.612	276.709	345.026	303.034	288.615	194.388	263.284	239.465	222.254	197.030	447.034	227.027	232.460	217.584	213.688	191.653	191.615	195.973
330020000	37.26	186.179	168.118	147.233	268.552	158.062	158.899	268.094	176.949	242.252	255.581	209.139	200.634	307.667	313.214	211.612	196.330	352.560	258.564	312.154	242.078	276.282	291.692	186.949	274.974	346.889	314.795	286.650	193.961	260.009	238.605	219.167	206.119	436.786	226.420	224.186	213.938	219.312	201.179	196.193	199.064
330060000	37.26	178.611	169.906	150.417	277.629	152.583	154.570	268.761	169.987	227.678	261.949	205.250	198.333	308.470	317.504	209.078	194.495	347.750	272.256	314.701	248.741	268.590	292.735	184.929	270.607	342.094	304.504	277.863	206.728	257.241	231.342	225.693	196.198	441.615	231.107	236.885	224.212	217.761	190.179	189.202	195.173
330100000	37.26	178.832	169.047	155.183	272.517	162.396	160.316	268.188	182.615	228.974	264.077	208.102	205.688	307.846	312.889	213.690	192.825	352.224	272.043	321.419	248.155	275.453	296.470	194.133	279.615	352.154	306.291	288.385	193.553	255.784	236.018	220.412	210.238	442.872	229.839	229.274	224.496	214.422	191.074	194.018	196.964
330140000	37.26	176.705	166.741	151.783	275.224	167.833	165.051	269.863	175.987	234.713	266.821	210.130	209.226	316.214	318.256	206.690	199.146	354.500	268.462	315.812	248.103	276.744	303.359	184.847	281.915	346.974	306.368	284.410	192.845	257.853	237.123	230.921	214.218	447.120	222.679	231.885	222.150	217.927	196.358	199.688	195.127
330180000	37.26	182.053	165.212	154.150	273.612	161.104	151.215	266.838	165.872	236.130	262.393	212.870	197.742	312.504	313.692	213.578	197.301	358.276	265.342	314.598	238.121	281.316	298.436	190.735	279.496	342.513	307.051	288.949	196.951	260.500	234.447	229.518	208.079	437.239	230.179	224.655	223.442	217.798	201.242	198.642	195.918
360020000	37.52	177.116	171.212	156.983	279.103	165.625	155.987	269.547	172.244	233.922	266.171	211.481	205.935	308.487	319.487	214.190	195.767	356.302	273.547	318.598	240.612	269.453	295.607	197.531	277.214	346.060	310.026	288.026	191.282	261.328	239.386	227.412	200.525	449.359	221.830	222.062	223.310	217.193	197.579	203.000	197.664
360060000	37.52	183.316	164.965	157.700	275.371	166.438	157.899	274.897	170.641	227.243	262.735	213.398	202.925	316.034	312.256	208.750	196.165	356.474	273.786	309.248	244.931	272.291	297.026	186.367	286.419	347.675	303.615	283.197	194.476	259.267	242.360	221.614	202.881	439.932	226.875	232.062	221.885	218.431	195.368	191.183	197.200
360100000	37.52	180.221	166.600	152.850	271.586	158.771	151.759	271.504	175.641	233.696	264.000	211.481	197.441	309.453	304.684	211.569	191.447	350.836	273.675	311.316	248.509	269.034	300.855	188.888	278.564	348.470	312.291	287.222	189.369	260.086	227.474	228.421	204.069	438.556	226.589	230.655	218.389	215.248	192.200	200.917	195.182
360140000	37.53	178.284	169.741	155.283	274.759	155.104	166.861	270.897	176.962	228.835	261.325	207.167	198.441	315.615	316.265	215.526	195.816	355.207	271.573	319.385	246.621	277.393	290.778	190.214	275.957	353.556	310.034	293.598	196.718	263.164	234.746	230.947	206.772	446.171	229.741	235.504	222.310	214.725	203.200	193.963	195.173
360180000	37.53	172.916	168.929	156.800	278.086	155.583	160.646	265.607	182.987	235.096	267.171	209.093	207.796	316.692	313.265	211.534	196.932	354.422	271.727	310.786	244.569	275.410	300.393	181.112	281.718	356.043	306.103	290.265	194.718	256.388	233.035	228.947	213.287	446.940	234.991	230.885	223.407	214.734	199.189	187.358	195.873
390020000	37.79	186.011	163.871	149.317	277.216	165.812	164.316	275.547	176.628	237.878	263.650	209.370	207.258	310.966	312.120	208.741	192.476	341.819	279.453	314.812	245.017	270.701	296.957	195.684	279.701	353.983	306.419	291.940	203.019	264.871	228.649	224.860	205.366	439.402	228.732	223.327	228.372	218.211	200.895	195.972	196.909
390060000	37.79	176.200	161.765	161.683	265.336	164.042	163.633	266.248	175.064	228.957	256.932	215.157	199.968	311.966	310.487	208.603	190.835	352.284	265.692	320.684	243.828	267.068	290.564	186.704	268.402	355.991	312.718	285.419	201.583	265.612	223.816	226.623	203.406	436.957	221.589	225.664	220.832	217.431	197.621	197.661	199.073
390100000	37.79	184.232	174.718	150.583	270.888	157.812	157.937	271.573	172.269	228.826	262.872	210.111	198.280	320.282	308.701	212.000	198.087	354.302	270.573	324.487	248.543	274.573	296.444	193.296	285.564	346.991	310.932	295.479	195.223	255.784	227.412	221.009	204.673	448.162	228.652	226.965	224.398	209.798	195.400	201.431	195.618
390140000	37.79	179.421	172.824	158.667	277.112	165.875	165.633	269.632	174.628	236.104	258.368	206.380	204.011	313.863	311.573	213.284	190.602	363.655	268.915	320.718	247.905	275.974	292.923	187.153	281.812	352.179	312.564	295.120	200.505	253.397	236.579	222.333	209.624	445.308	221.955	231.982	229.000	216.110	197.600	201.890	199.300
390180000	37.79	184.211	167.247	158.417	273.302	160.688	155.962	267.632	172.962	229.113	261.291	210.926	200.226	314.906	313.145	208.940	198.515	358.914	269.838	317.658	249.103	271.838	294.838	188.571	282.991	355.316	305.778	292.744	197.534	266.741	235.289	229.640	204.733	447.487	227.446	226.469	218.973	227.725	199.337	198.945	189.236
420020000	38.06	179.474	172.353	159.067	269.914	157.667	155.076	273.410	177.346	231.374	261.342	210.370	197.624	311.581	313.889	206.319	201.369	360.190	279.462	319.650	248.267	273.000	294.444	187.327	281.615	355.761	315.744	295.504	193.136	260.164	231.342	226.868	206.119	452.530	222.982	224.956	228.248	214.661	190.947	199.028	198.927
420060000	38.06	184.179	171.741	148.783	276.500	163.792	159.430	268.154	174.064	230.200	259.607	200.269	199.667	310.940	313.385	209.379	190.689	351.086	274.496	317.239	245.095	275.650	296.402	189.153	270.085	355.744	310.120	293.171	191.680	260.888	230.404	230.114	209.416	442.709	224.107	231.204	219.743	215.844	192.063	197.477	194.609
420100000	38.06	184.411	168.906	154.667	276.672	160.750	161.139	270.376	175.218	234.026	256.692	212.722	201.204	314.231	312.752	214.871	193.019	354.664	278.769	323.829	247.276	272.821	303.915	186.806	281.692	355.333	309.906	299.957	196.825	256.784	229.816	230.526	205.644	457.137	223.384	226.850	219.947	218.294	193.347	199.789	191.918
420140000	38.06	180.884	169.282	153.150	277.009	164.833	160.506	274.795	165.038	235.757	260.761	213.981	205.000	309.162	308.846	214.474	197.563	353.328	279.821	318.316	249.164	277.111	296.154	190.765	280.154	351.077	317.889	287.410	196.922	262.793	233.789	224.246	209.545	443.530	230.045	228.248	221.487	215.835	199.042	198.229	199.891
420180000	38.06	185.358	173.776	145.083	281.060	161.146	169.430	272.171	184.962	237.287	264.137	216.352	202.914	312.915	313.727	206.422	190.660	358.483	274.162	318.299	251.578	272.487	295.991	197.908	281.487	356.974	313.068	300.983	199.709	264.957	239.096	229.351	205.683	444.068	230.098	227.628	228.319	216.018	195.611	203.578	198.855
450020000	38.32	180.832	170.835	159.333	278.362	164.625	163.139	268.504	174.462	234.070	266.598	214.519	206.860	306.983	316.479	204.362	189.990	352.259	277.675	319.846	244.534	279.444	295.282	187.847	279.410	352.316	314.752	287.658	198.670	263.164	238.298	222.640	209.020	446.316	228.116	228.195	227.150	215.119	197.379	204.514	189.845
450060000	38.32	182.863	165.329	153.900	275.517	163.958	161.658	272.419	166.808	229.165	264.128	210.093	205.516	309.162	325.684	210.655	193.194	357.767	278.667	316.769	247.966	270.085	294.188	192.878	281.538	354.504	304.026	295.863	202.311	258.966	237.009	232.930	202.386	443.752	231.714	225.442	225.814	219.174	196.937	196.413	198.791
450100000	38.32	187.916	166.576	158.367	281.603	162.708	169.532	266.342	175.987	226.809	262.966	214.546	201.387	312.932	317.145	210.526	195.942	353.069	275.410	321.205	246.328	272.410	292.359	187.510	283.197	350.786	312.829	292.085	194.854	261.647	233.421	228.298	206.545	456.137	234.571	228.929	232.168	220.294	198.179	198.440	197.018
450140000	38.32	188.947	166.694	156.333	274.741	147.312	159.519	270.077	177.154	234.696	265.282	211.889	199.548	310.855	319.179	209.578	201.495	360.991	276.009	320.735	248.388	270.444	297.145	195.878	282.479	359.222	318.385	288.872	201.155	262.767	238.658	227.105	205.970	442.812	223.875	227.212	222.558	223.514	197.747	198.349	200.764
450180000	38.32	184.042	171.682	155.917	273.991	165.417	163.987	270.658	181.692	238.591	268.359	208.352	211.140	314.556	321.051	206.586	197.136	360.776	276.735	320.855	248.431	272.556	292.932	192.827	281.761	360.513	320.641	297.154	199.437	259.983	228.009	226.561	208.030	442.530	229.527	232.186	222.018	216.679	205.653	200.138	201.845
480020000	38.58	183.874	168.247	152.450	279.190	167.167	165.392	273.060	161.769	228.626	264.897	211.481	209.495	306.761	321.051	208.621	196.136	361.983	280.171	324.103	249.017	270.821	297.427	187.337	284.915	346.359	308.308	288.573	204.087	261.422	234.535	228.123	206.515	450.350	225.750	226.186	225.779	217.605	204.695	202.202	204.091
480060000	38.58	189.947	164.506	153.600	279.009	159.583	164.241	267.239	160.949	233.400	267.496	209.204	209.613	309.094	316.521	201.802	195.864	352.767	268.556	319.786	242.017	270.111	300.060	193.480	273.538	354.000	313.128	289.231	200.301	260.250	235.053	223.816	203.832	440.838	236.196	228.204	229.496	214.165	196.200	199.688	198.509
480100000	38.58	182.789	168.882	154.700	278.836	165.042	154.152	273.615	148.128	234.261	268.590	213.583	208.086	312.692	319.282	209.181	195.282	350.871	283.444	315.368	247.784	276.624	299.368	188.633	278.786	355.444	311.872	289.838	204.883	261.647	240.272	225.149	211.277	451.282	230.027	224.814	227.504	223.202	200.653	203.083	191.927
480140000	38.58	185.926	175.459	148.083	277.879	161.083	166.886	274.855	154.718	234.826	262.675	216.509	212.312	317.265	313.128	206.888	192.398	359.112	279.436	327.880	240.379	275.957	295.684	186.245	278.393	350.735	318.051	293.632	205.485	264.078	234.474	229.956	213.951	451.701	228.920	232.071	227.558	213.147	205.368	197.119	198.073
480180000	38.58	183.274	167.024	150.467	282.155	175.417	160.152	279.137	157.974	230.826	265.701	219.241	209.430	311.838	315.094	205.534	193.408	352.940	276.111	322.803	251.319	281.009	296.829	195.684	288.222	359.530	317.222	297.957	194.748	263.603	228.535	228.465	215.931	450.060	228.723	231.796	231.487	213.817	206.526	199.083	192.636
510020000	38.84	185.979	169.235	151.133	274.448	163.438	167.494	274.906	149.064	237.504	267.470	215.574	199.763	319.120	312.556	205.129	193.427	358.776	281.718	324.658	246.612	278.051	298.043	194.235	275.709	357.017	316.376	301.009	200.000	262.810	233.421	231.719	209.812	451.444	226.643	229.496	229.982	222.468	198.737	191.193	194.073
510060000	38.84	178.242	171.176	157.583	277.224	165.500	163.620	276.880	155.051	236.191	264.846	215.870	206.882	312.641	319.231	214.534	190.252	359.190	282.538	321.581	243.138	284.513	298.487	188.745	277.547	348.496	317.718	295.692	204.883	257.000	230.035	226.746	204.644	444.803	229.348	231.044	238.124	216.101	203.832	207.220	201.118
510100000	38.84	186.421	171.741	153.883	277.871	164.833	161.949	272.034	152.936	237.835	257.333	219.315	208.839	313.077	320.444	205.914	196.204	353.181	287.214	325.197	248.784	274.821	297.197	192.980	285.812	358.632	315.436	292.017	210.689	264.216	227.719	233.298	209.020	452.667	226.795	227.743	224.664	215.807	205.758	201.661	197.318
510140000	38.84	185.684	174.200	151.417	275.612	173.146	168.949	274.991	158.321	230.983	265.530	215.611	207.032	307.590	320.060	211.371	194.951	360.784	282.282	324.154	251.284	273.940	293.983	196.388	284.393	353.838	310.325	296.299	204.447	256.422	240.263	233.974	209.634	445.974	235.795	231.159	227.000	213.440	201.874	197.514	198.655
510180000	38.84	189.253	175.118	151.817	280.983	159.833	156.342	272.957	162.077	235.270	264.470	216.750	197.043	315.410	324.701	210.017	198.087	362.845	284.197	321.632	251.595	278.265	296.316	194.173	282.983	356.632	317.632	296.940	203.107	262.095	238.000	223.904	209.069	448.453	228.848	231.062	228.124	222.963	209.758	197.615	198.355
540020000	39.10	183.105	165.635	153.350	279.629	163.083	160.127	268.521	160.410	235.852	271.111	217.630	207.258	313.496	319.043	209.353	199.699	361.112	289.718	322.778	249.069	276.778	295.282	186.847	286.590	362.385	329.427	295.615	199.291	262.466	236.395	226.965	209.792	451.376	222.134	223.566	232.363	217.596	211.642	201.615	201.527
540060000	39.10	188.726	165.706	157.300	275.853	163.188	165.405	269.017	159.846	229.930	261.974	215.130	204.398	312.385	322.615	210.155	195.223	354.095	287.923	314.436	252.224	275.564	304.308	190.459	288.538	353.282	313.308	289.248	205.942	264.362	231.140	222.728	209.861	448.897	231.607	222.363	230.336	216.385	204.505	197.890	196.855
540100000	39.10	190.705	167.906	152.633	282.569	163.500	157.051	272.120	160.359	232.765	266.265	217.537	205.065	314.974	324.145	211.612	195.068	356.155	290.282	316.256	249.802	278.368	298.462	191.439	280.632	358.727	322.821	289.624	197.485	261.319	236.298	225.605	216.644	456.821	233.339	227.062	227.221	209.798	200.095	195.560	199.082
540140000	39.10	187.968	177.200	157.400	277.828	158.750	162.709	261.299	166.218	233.739	257.051	212.491	208.194	318.137	314.573	212.431	194.320	363.724	278.880	323.821	241.672	284.265	296.282	187.980	279.462	353.316	318.316	296.949	203.068	261.862	235.026	226.535	206.426	449.231	225.562	226.089	224.327	213.780	207.579	196.505	200.964
540180000	39.10	182.547	169.482	156.350	278.112	168.104	166.101	274.085	157.910	235.096	271.034	220.444	207.280	312.701	320.615	207.319	193.893	357.940	287.043	322.359	252.586	280.957	290.923	195.704	284.017	344.684	322.265	301.085	204.408	259.543	235.351	224.342	210.198	444.060	237.679	227.540	229.204	212.092	200.158	204.028	198.818
570020000	39.34	189.632	173.424	152.883	276.431	166.271	171.342	276.462	158.179	233.957	262.983	216.454	206.645	317.282	318.538	210.043	193.544	360.293	286.684	329.462	251.422	279.197	298.650	195.082	285.231	361.479	319.009	302.778	204.544	267.793	233.711	218.553	205.960	444.667	229.393	226.327	227.947	217.367	203.842	198.927	204.473
570060000	39.34	187.747	172.035	152.433	282.957	168.604	164.759	273.137	162.141	228.904	269.026	215.380	196.323	309.607	325.564	205.121	199.835	353.448	282.308	326.137	248.974	274.598	291.880	186.031	286.462	349.590	319.393	289.795	193.039	262.121	234.772	228.342	202.693	445.932	235.036	225.681	225.142	215.945	203.253	198.560	194.418
570100000	39.34	184.547	171.565	158.033	273.017	164.729	163.658	267.171	160.526	229.009	270.897	219.343	203.215	317.496	320.205	206.224	196.524	356.853	286.256	317.256	249.500	280.624	295.034	193.439	289.299	350.812	321.547	293.222	200.272	268.129	234.991	221.351	209.049	458.607	235.714	226.319	233.442	210.991	201.200	205.138	196.518
570140000	39.34	188.326	173.341	159.467	283.353	168.458	157.975	275.179	158.628	227.922	264.197	216.861	206.204	316.282	323.615	204.379	190.204	351.500	289.103	320.368	252.767	278.821	295.231	197.245	286.838	349.060	322.436	303.590	203.718	265.784	241.079	227.035	210.802	443.658	229.804	232.150	236.009	217.477	203.663	203.927	200.009
570180000	39.34	185.779	172.176	159.300	284.940	165.229	170.177	274.590	163.051	232.913	263.761	220.167	207.613	323.521	320.829	206.578	195.136	361.802	292.462	327.179	254.457	281.496	299.957	188.735	282.051	362.650	316.308	294.197	200.573	269.698	238.412	228.228	205.951	448.120	232.571	226.513	229.504	209.128	203.221	197.826	209.855
600020000	39.59	194.147	175.106	156.633	286.578	164.750	162.506	270.137	153.282	229.983	270.564	218.213	209.957	315.564	317.957	216.681	196.854	359.776	288.077	322.786	258.802	278.393	298.752	192.092	288.957	352.462	325.376	295.368	208.951	259.405	236.579	228.895	203.317	456.068	229.107	227.257	230.690	216.514	208.874	203.688	202.864
600060000	39.59	192.095	169.306	154.533	273.422	171.875	159.241	271.402	151.513	231.157	261.855	217.611	199.183	309.957	321.906	208.181	185.010	364.198	285.350	318.795	250.483	278.598	306.214	188.010	288.598	354.880	319.983	299.026	198.447	258.060	242.535	223.149	211.495	450.915	222.893	231.106	233.089	216.807	208.516	209.083	200.318
600100000	39.59	186.389	168.047	159.000	281.155	156.688	160.861	278.470	161.692	226.809	268.513	210.398	205.763	309.350	312.214	216.181	192.272	364.897	293.795	325.496	251.647	282.043	304.812	194.173	289.444	360.120	322.821	305.162	203.553	262.379	238.421	226.289	200.485	450.829	230.375	229.389	232.752	214.881	206.316	199.642	199.391
600140000	39.59	189.379	174.376	146.383	281.431	160.479	163.557	277.128	160.436	231.583	267.137	217.389	209.839	318.291	326.197	211.966	203.359	361.948	287.444	318.214	252.621	281.068	296.821	202.071	286.462	359.718	320.846	288.940	202.505	268.767	236.737	220.974	204.960	459.376	223.143	235.788	231.115	219.413	201.758	201.349	193.555
600180000	39.59	193.811	171.718	159.450	279.060	167.771	162.392	273.350	154.756	227.783	267.966	222.028	195.065	318.479	319.060	208.638	195.971	361.681	288.744	327.410	256.991	287.231	292.658	192.245	278.684	354.795	316.761	293.650	203.592	264.181	232.632	221.789	208.406	453.026	235.795	227.124	230.239	219.147	203.421	191.229	197.064
630020000	39.84	193.442	170.953	156.833	280.319	167.021	157.089	273.573	157.269	229.148	259.692	226.491	206.796	322.684	322.436	207.017	198.573	364.836	286.436	326.641	252.466	285.470	292.761	192.724	288.974	352.376	320.880	290.821	202.117	266.733	234.991	225.360	209.010	450.692	230.286	226.168	228.336	220.661	206.958	207.541	201.918
630060000	39.84	189.274	173.000	162.367	274.276	170.854	159.924	272.453	168.013	226.365	268.538	216.750	209.226	318.795	329.128	212.095	198.117	360.724	285.137	314.410	249.672	277.727	294.273	191.061	282.709	358.581	329.162	299.009	207.495	260.474	233.184	226.368	201.584	455.239	231.161	224.513	228.841	220.009	204.863	205.229	201.127
630100000	39.84	186.105	167.471	152.717	276.112	169.979	162.481	279.718	154.577	227.478	270.291	215.426	208.839	315.778	323.120	207.155	188.447	361.052	286.897	327.273	251.974	285.060	292.949	191.337	279.795	352.983	325.889	294.154	197.117	264.543	240.246	219.193	207.752	456.957	229.723	224.655	226.071	214.083	203.263	197.486	200.182
630140000	39.84	193.947	170.812	157.267	282.914	164.854	165.696	269.137	157.385	228.835	263.504	219.574	206.387	313.556	326.889	206.207	192.583	369.052	291.000	324.949	253.172	281.231	306.462	198.010	290.376	361.427	322.786	298.197	208.019	265.147	233.605	228.956	207.228	453.026	229.884	221.035	237.761	220.468	210.684	200.165	207.018
